vehicle_id,title,description,availability,state_of_vehicle,condition,price,url,image[0].url,image[1].url,make,model,year,mileage.value,mileage.unit,fuel_type,transmission,body_style,address.addr1,address.city,address.region,address.postal_code,address.country,latitude,longitude
14,PEUGEOT 308 1.6 THP FELINE TIPTRONIC,PEUGEOT 308 1.6 THP FELINE TIPTRONIC,AVAILABLE,USED,OTHER,23900000 ARS,https://caradvice.com.ar/autos/14,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F14%2F1766003605590.IMG-20251217-WA0364.jpg,"https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F14%2F1766003605612.IMG-20251217-WA0365.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F14%2F1766003605637.IMG-20251217-WA0362.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F14%2F1766003605652.IMG-20251217-WA0366.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F14%2F1766003605661.IMG-20251217-WA0363.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F14%2F1766003605669.IMG-20251217-WA0367.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F14%2F1766003605687.IMG-20251217-WA0368.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F14%2F1766003605825.IMG-20251217-WA0369.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F14%2F1766003605926.IMG-20251217-WA0370.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F14%2F1766003606007.IMG-20251217-WA0371.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F14%2F1766003606104.IMG-20251217-WA0372.jpg",PEUGEOT,308,2020,90300,KM,GASOLINE,AUTOMATIC,HATCHBACK,Octavio Pinto 3024,Cordoba,Cordoba,5000,AR,-31.4167,-64.1833
15,PEUGEOT 2008 1.0 T 200 GT CVT L24,PEUGEOT 2008 1.0 T 200 GT CVT L24,AVAILABLE,USED,OTHER,43000000 ARS,https://caradvice.com.ar/autos/15,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F15%2F1765986507055.IMG-20251217-WA0187.jpg,"https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F15%2F1765986507096.IMG-20251217-WA0185.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F15%2F1765986507116.IMG-20251217-WA0184.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F15%2F1765986507213.IMG-20251217-WA0188.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F15%2F1765986507415.IMG-20251217-WA0183.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F15%2F1765986507527.IMG-20251217-WA0186.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F15%2F1765986507609.IMG-20251217-WA0189.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F15%2F1765986507660.IMG-20251217-WA0190.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F15%2F1765986507716.IMG-20251217-WA0191.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F15%2F1765986507800.IMG-20251217-WA0192.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F15%2F1765986507904.IMG-20251217-WA0194.jpg",PEUGEOT,2008,2025,15400,KM,GASOLINE,AUTOMATIC,SUV,Octavio Pinto 3024,Cordoba,Cordoba,5000,AR,-31.4167,-64.1833
17,FORD TERRITORY 1.5 T TITANIUM L20,FORD TERRITORY 1.5 T TITANIUM L20,AVAILABLE,USED,OTHER,40000000 ARS,https://caradvice.com.ar/autos/17,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F17%2F1763657325463.IMG-20251120-WA0206.jpg,"https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F17%2F1763657325534.IMG-20251120-WA0208.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F17%2F1763657325542.IMG-20251120-WA0204.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F17%2F1763657325550.IMG-20251120-WA0209.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F17%2F1763657325563.IMG-20251120-WA0205.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F17%2F1763657325574.IMG-20251120-WA0207.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F17%2F1763657325581.IMG-20251120-WA0210.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F17%2F1763657325631.IMG-20251120-WA0211.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F17%2F1763657325656.IMG-20251120-WA0212.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F17%2F1763657325685.IMG-20251120-WA0213.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F17%2F1763657325704.IMG-20251120-WA0214.jpg",FORD,TERRITORY,2021,87000,KM,GASOLINE,AUTOMATIC,SUV,Octavio Pinto 3024,Cordoba,Cordoba,5000,AR,-31.4167,-64.1833
18,CHERY TIGGO 2.0 4X2 CONFORT L13,CHERY TIGGO 2.0 4X2 CONFORT L13,AVAILABLE,USED,OTHER,17000000 ARS,https://caradvice.com.ar/autos/18,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F18%2F1764273263516.IMG-20251127-WA0295.jpg,"https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F18%2F1764273263695.IMG-20251127-WA0296.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F18%2F1764273263854.IMG-20251127-WA0293.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F18%2F1764273264023.IMG-20251127-WA0298.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F18%2F1764273264174.IMG-20251127-WA0294.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F18%2F1764273264352.IMG-20251127-WA0297.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F18%2F1764273264563.IMG-20251127-WA0299.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F18%2F1764273264777.IMG-20251127-WA0300.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F18%2F1764273264908.IMG-20251127-WA0301.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F18%2F1764273265209.IMG-20251127-WA0302.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F18%2F1764273265257.IMG-20251127-WA0303.jpg",CHERY,TIGGO,2015,125000,KM,GASOLINE,MANUAL,SUV,Octavio Pinto 3024,Cordoba,Cordoba,5000,AR,-31.4167,-64.1833
19,VOLKSWAGEN AMAROK 2.0 TD 180HP 4X2 DC HIGHLINE L12,VOLKSWAGEN AMAROK 2.0 TD 180HP 4X2 DC HIGHLINE L12,AVAILABLE,USED,OTHER,26500000 ARS,https://caradvice.com.ar/autos/19,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F19%2F1764876491457.IMG-20251204-WA0389.jpg,"https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F19%2F1764876491748.IMG-20251204-WA0392.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F19%2F1764876491951.IMG-20251204-WA0390.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F19%2F1764876492131.IMG-20251204-WA0393.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F19%2F1764876492316.IMG-20251204-WA0388.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F19%2F1764876492564.IMG-20251204-WA0391.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F19%2F1764876492820.IMG-20251204-WA0394.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F19%2F1764876492981.IMG-20251204-WA0395.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F19%2F1764876493106.IMG-20251204-WA0396.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F19%2F1764876493359.IMG-20251204-WA0397.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F19%2F1764876493438.IMG-20251204-WA0398.jpg",VOLKSWAGEN,AMAROK,2012,166000,KM,DIESEL,MANUAL,PICKUP,Octavio Pinto 3024,Cordoba,Cordoba,5000,AR,-31.4167,-64.1833
20,AUDI TT 1.8 T FSI L09,AUDI TT 1.8 T FSI L09,AVAILABLE,USED,OTHER,28900 USD,https://caradvice.com.ar/autos/20,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F20%2F1765548279478.IMG-20251212-WA0128.jpg,"https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F20%2F1765548279650.IMG-20251212-WA0131.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F20%2F1765548279989.IMG-20251212-WA0129.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F20%2F1765548280176.IMG-20251212-WA0135.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F20%2F1765548280289.IMG-20251212-WA0127.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F20%2F1765548280442.IMG-20251212-WA0130.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F20%2F1765548280648.IMG-20251212-WA0132.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F20%2F1765548280771.IMG-20251212-WA0133.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F20%2F1765548280886.IMG-20251212-WA0134.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F20%2F1765548280978.IMG-20251212-WA0136.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F20%2F1765548281106.IMG-20251212-WA0137.jpg",AUDI,TT,2010,85300,KM,GASOLINE,MANUAL,SPORTSCAR,Octavio Pinto 3024,Cordoba,Cordoba,5000,AR,-31.4167,-64.1833
21,FORD KA 1.0 FLY VIRAL 3P L11,FORD KA 1.0 FLY VIRAL 3P L11,AVAILABLE,USED,OTHER,13000000 ARS,https://caradvice.com.ar/autos/21,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F21%2F1748903269158.0960f4da-76b0-4c81-a4e8-f3c28b5a522f.JPG,"https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F21%2F1748903269519.e48a14db-3a85-40ea-b87b-d91ceb862222.JPG,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F21%2F1748903269686.a23e4afd-529f-4c3c-adb4-1b26bcbd2b0c.JPG,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F21%2F1748903269781.e53d888a-a5cf-4ae7-9032-96c49c33fad9.JPG,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F21%2F1748903269856.2b6b8b82-ddab-41fb-9ea8-a5e1ead38b6c.JPG,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F21%2F1748903269921.8635bb71-c721-43b4-81af-071030a37968.JPG,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F21%2F1748903269965.1b1b7a61-aa41-4779-8f3f-d0b2945e804c.JPG,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F21%2F1748903269989.76a37061-b5b0-49d6-a259-a610454d9610.JPG,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F21%2F1748903270041.72114ef6-ce6f-4929-8507-581f99e9ae35.JPG,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F21%2F1748903270085.b8bae1e1-5a60-483b-9fe2-58fc1b0fb22e.JPG,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F21%2F1748903270113.c10dc52f-e15c-4fbd-b93b-a11bd8f20616.JPG",FORD,KA,2013,125000,KM,GASOLINE,MANUAL,HATCHBACK,Octavio Pinto 3024,Cordoba,Cordoba,5000,AR,-31.4167,-64.1833
22,VOLKSWAGEN THE BEETLE 1.4 TSI DESIGN L14,VOLKSWAGEN THE BEETLE 1.4 TSI DESIGN L14,AVAILABLE,USED,OTHER,21400 USD,https://caradvice.com.ar/autos/22,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F22%2F1766524959349.WhatsApp%20Image%202025-12-23%20at%2017.31.12%20(1).jpeg,"https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F22%2F1766524959396.WhatsApp%20Image%202025-12-23%20at%2017.31.13%20(1).jpeg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F22%2F1766524959521.WhatsApp%20Image%202025-12-23%20at%2017.31.11.jpeg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F22%2F1766524959601.WhatsApp%20Image%202025-12-23%20at%2017.31.13%20(2).jpeg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F22%2F1766524959753.WhatsApp%20Image%202025-12-23%20at%2017.31.12.jpeg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F22%2F1766524959807.WhatsApp%20Image%202025-12-23%20at%2017.31.13.jpeg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F22%2F1766524959883.WhatsApp%20Image%202025-12-23%20at%2017.31.14%20(1).jpeg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F22%2F1766524959923.WhatsApp%20Image%202025-12-23%20at%2017.31.14%20(2).jpeg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F22%2F1766524959987.WhatsApp%20Image%202025-12-23%20at%2017.31.14.jpeg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F22%2F1766524960027.WhatsApp%20Image%202025-12-23%20at%2017.31.15%20(1).jpeg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F22%2F1766524960068.WhatsApp%20Image%202025-12-23%20at%2017.31.15%20(2).jpeg",VOLKSWAGEN,THE BEETLE,2017,97500,KM,GASOLINE,MANUAL,SPORTSCAR,Octavio Pinto 3024,Cordoba,Cordoba,5000,AR,-31.4167,-64.1833
23,FIAT PUNTO 1.4 ATTRACTIVE L13,FIAT PUNTO 1.4 ATTRACTIVE L13,AVAILABLE,USED,OTHER,13800000 ARS,https://caradvice.com.ar/autos/23,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F23%2F1751501902602.d74fbb4d-6059-47e4-ac4c-b636088ffad5.JPG,"https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F23%2F1751501902815.6a2d3c9a-76bc-4ab2-a08d-81e2bf2c3349.JPG,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F23%2F1751501902952.31006b78-7c8c-4c32-ba2e-198ca8df1d00.JPG,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F23%2F1751501903042.cd8a71d6-ebf4-45cf-88e7-2f6e04735277.JPG,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F23%2F1751501903119.48a7b862-6b15-4865-8ada-408353834481.JPG,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F23%2F1751501903232.574a6319-1f56-4f05-92f0-9b71d4930c2b.JPG,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F23%2F1751501903268.0a684426-fe19-43c1-a953-968d610749c4.JPG,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F23%2F1751501903379.5b9b479d-bedd-4faf-b4ab-2f9b545461a6.JPG,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F23%2F1751501903409.5d2c01a8-9230-45d2-b523-df9628a49f9f.JPG,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F23%2F1751501903449.8b74645e-b470-4708-8ea1-4495688edab3.JPG,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F23%2F1751501903476.17fb4d6d-018b-47a5-91ca-03308cdbe6db.JPG",FIAT,PUNTO,2013,143300,KM,GASOLINE,MANUAL,HATCHBACK,Octavio Pinto 3024,Cordoba,Cordoba,5000,AR,-31.4167,-64.1833
24,JEEP COMMANDER 2.0 TD 4X4 LIMITED PLUS AT9,JEEP COMMANDER 2.0 TD 4X4 LIMITED PLUS AT9,AVAILABLE,USED,OTHER,49000000 ARS,https://caradvice.com.ar/autos/24,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F24%2F1752199219327.b3421d4b-4579-4584-bf7d-2febfcc82588.jpeg,"https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F24%2F1752199219456.eafc0dd1-5093-41de-b2b5-6c28c4851704.jpeg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F24%2F1752199219582.8c83099a-773e-427c-9396-11e48fe2cedf.jpeg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F24%2F1752199219640.ba3b86f3-c027-4b39-bcfe-204836e5bd12.jpeg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F24%2F1752199219677.0bf06505-7ff7-497b-8b2d-cdab5cd4ee37.jpeg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F24%2F1752199219755.e006ffc0-8d54-4ea9-af73-d3ff73b138b1.jpeg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F24%2F1752199219810.0a21f505-5122-49ec-9e8e-97400a1d709e.jpeg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F24%2F1752199219839.ed1faaaa-5b28-4237-9da7-ecc97660e135.jpeg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F24%2F1752199219855.858d047f-e37a-40ba-9996-e233af7912cc.jpeg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F24%2F1752199219881.c168de33-b0fe-449c-afd6-450e0cd19953.jpeg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F24%2F1752199219914.513ce4b6-48cb-4e91-bdec-6698e14aafa2.jpeg",JEEP,COMMANDER,2022,50500,KM,DIESEL,AUTOMATIC,SUV,Octavio Pinto 3024,Cordoba,Cordoba,5000,AR,-31.4167,-64.1833
25,NISSAN KICKS 1.6 ADVANCE CVT L17,NISSAN KICKS 1.6 ADVANCE CVT L17,AVAILABLE,USED,OTHER,28000000 ARS,https://caradvice.com.ar/autos/25,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F25%2F1763651274399.IMG-20251120-WA0097.jpg,"https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F25%2F1763651274472.IMG-20251120-WA0102.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F25%2F1763651274496.IMG-20251120-WA0096.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F25%2F1763651274510.IMG-20251120-WA0099.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F25%2F1763651274517.IMG-20251120-WA0095.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F25%2F1763651274524.IMG-20251120-WA0098.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F25%2F1763651274571.IMG-20251120-WA0104.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F25%2F1763651274646.IMG-20251120-WA0106.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F25%2F1763651274689.IMG-20251120-WA0105.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F25%2F1763651274762.IMG-20251120-WA0100.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F25%2F1763651275212.IMG-20251120-WA0101.jpg",NISSAN,KICKS,2019,51700,KM,GASOLINE,AUTOMATIC,SUV,Octavio Pinto 3024,Cordoba,Cordoba,5000,AR,-31.4167,-64.1833
27,VOLKSWAGEN AMAROK 2.0 TD 180HP 4X4 DC HIGHLINE AT L17,VOLKSWAGEN AMAROK 2.0 TD 180HP 4X4 DC HIGHLINE AT L17,AVAILABLE,USED,OTHER,53500000 ARS,https://caradvice.com.ar/autos/27,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F27%2F1756180731352.a9774231-9f73-4aa9-a37c-f9822c08d6b7.JPG,"https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F27%2F1756180731585.68985ded-01fa-4fb0-b18f-823589215f34.JPG,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F27%2F1756180731783.e7fd55c2-e53e-4b02-a29b-963447b78ba4.JPG,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F27%2F1756180731952.38acda8d-816c-46e0-a691-bf4f12cf0dbc.JPG,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F27%2F1756180732013.8ee260f6-0ab7-4c62-becf-651a418debae.JPG,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F27%2F1756180732147.a1b8be6b-8d68-4e3d-a82e-2245823ce91b.JPG,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F27%2F1756180732192.745e4d47-6f6c-427c-ab87-7985ed742e8a.JPG,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F27%2F1756180732365.7f03cbc8-6811-4eaf-ae5e-ea5fe64bf296.JPG,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F27%2F1756180732409.8bfbfc34-62a5-4c95-8a90-481f77e6ac36.JPG,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F27%2F1756180732429.16ab4523-6d2d-4270-90a1-3fdcd8ec0304.JPG,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F27%2F1756180732450.72a12ede-3c39-4ab0-9baa-f8a7204c24ae.JPG",VOLKSWAGEN,AMAROK,2023,33100,KM,DIESEL,AUTOMATIC,PICKUP,Octavio Pinto 3024,Cordoba,Cordoba,5000,AR,-31.4167,-64.1833
